id	filename	md5	size	state
4dd3d7e2-8a60-41e8-8812-a06f413afe2b	4dd3d7e2-8a60-41e8-8812-a06f413afe2b/49ec7f30-d687-4124-a3aa-17bffb48ce26.rna_seq.augmented_star_gene_counts.tsv	4f066c0a9719e3efb4a953ad9436e6da	4249844	validated
4f89dad8-a12e-47d2-a7d9-c1b90f1bd61b	4f89dad8-a12e-47d2-a7d9-c1b90f1bd61b/99f6995f-acee-4d0d-889f-91b0631d15fe.rna_seq.augmented_star_gene_counts.tsv	180b0dc7bbb887c650bcf060578c41fe	4229180	validated
502fcba1-9d3c-4117-86fb-70a26c090692	502fcba1-9d3c-4117-86fb-70a26c090692/36998e69-e955-49da-b859-2092caff19cb.rna_seq.augmented_star_gene_counts.tsv	7481a7e0f7ccf02b7a4627ff2c64b927	4247367	validated
5030e484-7981-462f-b78d-9fdf1a8531c5	5030e484-7981-462f-b78d-9fdf1a8531c5/95305dba-073f-40d7-aa20-66553b41bdf7.rna_seq.augmented_star_gene_counts.tsv	2bf28e822dabac469a9136a6b58d1f89	4250231	validated
5064b439-81da-4ef3-b2de-bbca8d3a07e7	5064b439-81da-4ef3-b2de-bbca8d3a07e7/bcc561a3-5de8-4341-a5a6-13e19214b2b7.rna_seq.augmented_star_gene_counts.tsv	b71ff0037edfbca02a563999099f0cf9	4250750	validated
5113a198-1bfe-4d4e-8e17-4c8e3359061a	5113a198-1bfe-4d4e-8e17-4c8e3359061a/9dffcc09-6ccd-4f12-ae6a-1b8b93fcf29c.rna_seq.augmented_star_gene_counts.tsv	56c769774e17895e8f381842e19942bc	4238195	validated
515f8866-8744-44d8-9e4b-0e734d0c201b	515f8866-8744-44d8-9e4b-0e734d0c201b/c5d73777-b7f3-4107-9efc-afde92f70469.rna_seq.augmented_star_gene_counts.tsv	d93f2511d555d1d07fec2dd9375e61c2	4235496	validated
54dcd665-8138-4cab-8622-224d7066d466	54dcd665-8138-4cab-8622-224d7066d466/783adea2-f11b-46ca-9cdc-f06823db5afc.rna_seq.augmented_star_gene_counts.tsv	44e9c407116b94fcc14305dc0f00c2bf	4227947	validated
55f42211-4119-40a3-b5e4-329e913ef910	55f42211-4119-40a3-b5e4-329e913ef910/9f5a0552-a0a1-4aa7-a32d-7a1951889cdd.rna_seq.augmented_star_gene_counts.tsv	9265bbb3cc2685e8262ad2cc8a20d81b	4252591	validated
5728b421-9832-417b-8963-b7b17decc58e	5728b421-9832-417b-8963-b7b17decc58e/ea1ff936-0327-419f-b104-008511b8af5d.rna_seq.augmented_star_gene_counts.tsv	889e900b4f9b77f90a4d8db7c3ada4e1	4237343	validated
5755f322-5df5-4b88-9c79-640167775c12	5755f322-5df5-4b88-9c79-640167775c12/8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.augmented_star_gene_counts.tsv	4e792b3fb39984a371f0360c439f1d6e	4227452	validated
57a43ef5-102a-4cd9-833d-00a2daf4e56a	57a43ef5-102a-4cd9-833d-00a2daf4e56a/ac175796-57dc-4de1-b6a2-eb71416e4c47.rna_seq.augmented_star_gene_counts.tsv	d2ae95219b562ff5fbb63e4b1826db1b	4256540	validated
584eef35-12c2-4aac-be09-175a9f9c5dfc	584eef35-12c2-4aac-be09-175a9f9c5dfc/2639c1a0-fcae-4abd-aff7-9a8988a26c3c.rna_seq.augmented_star_gene_counts.tsv	adbf1f66e95b85c17214529c70986864	4241298	validated
589dda89-b968-4f26-b3c7-5371dfdb8a90	589dda89-b968-4f26-b3c7-5371dfdb8a90/ae4a5866-347f-4850-b4c8-a009d0765021.rna_seq.augmented_star_gene_counts.tsv	59edda16289a2e77fc7afb80de6d6603	4242565	validated
5978f5bd-575c-4b95-9265-654af1127685	5978f5bd-575c-4b95-9265-654af1127685/096761b0-f4ca-448d-b78f-58469a508798.rna_seq.augmented_star_gene_counts.tsv	8e8c0d43d7ce2232a5cd65e910948d25	4241726	validated
5a827399-307b-412b-a2ce-f6c81d2750a6	5a827399-307b-412b-a2ce-f6c81d2750a6/af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.augmented_star_gene_counts.tsv	257a83bd145e0b63ae42066dbddba90b	4243386	validated
5aaaf8b5-a75f-4070-93e8-f5b982144638	5aaaf8b5-a75f-4070-93e8-f5b982144638/0c311d42-5038-4408-ac4a-5ffbb02817e4.rna_seq.augmented_star_gene_counts.tsv	cde5f760937826de507fb6f298c57dab	4223871	validated
5b4ec1fd-516d-4c32-a233-0699e591df1a	5b4ec1fd-516d-4c32-a233-0699e591df1a/4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.augmented_star_gene_counts.tsv	6696b036fe5b0845004df65a1e3bfd61	4254462	validated
5fbe4a11-de4d-418e-9bc3-75b768d4a665	5fbe4a11-de4d-418e-9bc3-75b768d4a665/22e623b3-2c82-4283-bd28-2cf1777b0179.rna_seq.augmented_star_gene_counts.tsv	6078a4eb3852baf57465346b82631ce4	4250936	validated
6084a2ac-a342-4378-b4ba-a2d7e6af9124	6084a2ac-a342-4378-b4ba-a2d7e6af9124/ad930bd1-0026-4f83-92e2-23170c1965aa.rna_seq.augmented_star_gene_counts.tsv	adc7ecaff2a7467941891c69a3992497	4261853	validated
6129ca9a-5466-4cf5-be19-a4e3134659cb	6129ca9a-5466-4cf5-be19-a4e3134659cb/db998871-01ff-4a39-ba06-fe3fb1183584.rna_seq.augmented_star_gene_counts.tsv	411a7a75638e47d82f98eb5f2ef08df3	4257893	validated
621b0997-70e5-415b-8d8c-1e5f90d0d4aa	621b0997-70e5-415b-8d8c-1e5f90d0d4aa/0a430a9a-7e63-41d6-8cd0-1dda1e1df975.rna_seq.augmented_star_gene_counts.tsv	98f45d463ceb5d4b651af19845328eb4	4250689	validated
